date,shop_id,category,units_sold,unit_price_gbp,revenue_gbp,in_promotion,promotion_discount_pct
2024-12-01,6,Coffee,105,4.2,441.0,False,0
2024-12-01,6,Cold Drinks,28,3.59,100.52,False,0
2024-12-01,6,Sandwiches,63,5.98,376.74,False,0
2024-12-01,6,Snacks,69,2.18,150.42,False,0
2024-12-01,6,Bakery,73,2.59,189.07,True,15
2024-12-01,7,Coffee,83,4.36,361.88,False,0
2024-12-01,7,Cold Drinks,28,3.43,96.04,False,0
2024-12-01,7,Sandwiches,45,6.6,297.0,False,0
2024-12-01,7,Snacks,66,2.36,155.76,False,0
2024-12-01,7,Bakery,64,2.52,161.28,True,15
2024-12-01,8,Coffee,135,3.15,425.25,False,0
2024-12-01,8,Cold Drinks,33,2.58,85.14,False,0
2024-12-01,8,Sandwiches,64,4.79,306.56,False,0
2024-12-01,8,Snacks,69,1.92,132.48,False,0
2024-12-01,8,Bakery,102,1.89,192.78,True,15
2024-12-01,9,Coffee,105,3.44,361.2,False,0
2024-12-01,9,Cold Drinks,27,2.84,76.68,False,0
2024-12-01,9,Sandwiches,54,5.14,277.56,False,0
2024-12-01,9,Snacks,64,1.8,115.2,False,0
2024-12-01,9,Bakery,75,2.02,151.5,True,15
2024-12-01,10,Coffee,80,3.86,308.8,False,0
2024-12-01,10,Cold Drinks,23,3.03,69.69,False,0
2024-12-01,10,Sandwiches,47,5.71,268.37,False,0
2024-12-01,10,Snacks,56,2.09,117.04,False,0
2024-12-01,10,Bakery,62,2.14,132.68,True,15
2024-12-02,1,Coffee,193,3.57,689.01,False,0
2024-12-02,1,Cold Drinks,37,3.12,115.44,False,0
2024-12-02,1,Sandwiches,76,5.46,414.96,False,0
2024-12-02,1,Snacks,99,2.06,203.94,False,0
2024-12-02,1,Bakery,119,2.15,255.85,True,15
2024-12-02,2,Coffee,111,3.47,385.17,False,0
2024-12-02,2,Cold Drinks,23,2.91,66.93,False,0
2024-12-02,2,Sandwiches,70,5.47,382.9,False,0
2024-12-02,2,Snacks,70,1.85,129.5,False,0
2024-12-02,2,Bakery,74,2.06,152.44,True,15
2024-12-02,3,Coffee,187,4.11,768.57,False,0
2024-12-02,3,Cold Drinks,47,3.08,144.76,False,0
2024-12-02,3,Sandwiches,98,5.72,560.56,False,0
2024-12-02,3,Snacks,149,2.23,332.27,False,0
2024-12-02,3,Bakery,164,2.32,380.48,True,15
2024-12-02,4,Coffee,127,3.63,461.01,False,0
2024-12-02,4,Cold Drinks,28,2.87,80.36,False,0
2024-12-02,4,Sandwiches,65,5.35,347.75,False,0
2024-12-02,4,Snacks,95,1.9,180.5,False,0
2024-12-02,4,Bakery,80,2.29,183.2,True,15
2024-12-02,5,Coffee,146,3.4,496.4,False,0
2024-12-02,5,Cold Drinks,38,2.66,101.08,False,0
2024-12-02,5,Sandwiches,81,4.94,400.14,False,0
2024-12-02,5,Snacks,110,1.8,198.0,False,0
2024-12-02,5,Bakery,94,1.94,182.36,True,15
2024-12-02,6,Coffee,142,4.2,596.4,False,0
2024-12-02,6,Cold Drinks,31,3.59,111.29,False,0
2024-12-02,6,Sandwiches,72,5.98,430.56,False,0
2024-12-02,6,Snacks,100,2.18,218.0,False,0
2024-12-02,6,Bakery,85,2.59,220.15,True,15
2024-12-02,7,Coffee,186,4.36,810.96,False,0
2024-12-02,7,Cold Drinks,47,3.43,161.21,False,0
2024-12-02,7,Sandwiches,98,6.6,646.8,False,0
2024-12-02,7,Snacks,126,2.36,297.36,False,0
2024-12-02,7,Bakery,136,2.52,342.72,True,15
2024-12-02,8,Coffee,170,2.52,428.4,True,20
2024-12-02,8,Cold Drinks,28,2.58,72.24,False,0
2024-12-02,8,Sandwiches,70,4.79,335.3,False,0
2024-12-02,8,Snacks,66,1.92,126.72,False,0
2024-12-02,8,Bakery,87,1.89,164.43,True,15
2024-12-02,9,Coffee,127,3.44,436.88,False,0
2024-12-02,9,Cold Drinks,28,2.84,79.52,False,0
2024-12-02,9,Sandwiches,66,5.14,339.24,False,0
2024-12-02,9,Snacks,88,1.8,158.4,False,0
2024-12-02,9,Bakery,105,2.02,212.1,True,15
2024-12-02,10,Coffee,129,3.86,497.94,False,0
2024-12-02,10,Cold Drinks,27,3.03,81.81,False,0
2024-12-02,10,Sandwiches,52,5.71,296.92,False,0
2024-12-02,10,Snacks,65,2.09,135.85,False,0
2024-12-02,10,Bakery,87,2.14,186.18,True,15
2024-12-03,1,Coffee,181,3.57,646.17,False,0
2024-12-03,1,Cold Drinks,37,3.12,115.44,False,0
2024-12-03,1,Sandwiches,79,5.46,431.34,False,0
2024-12-03,1,Snacks,114,2.06,234.84,False,0
2024-12-03,1,Bakery,107,2.15,230.05,True,15
2024-12-03,2,Coffee,101,3.47,350.47,False,0
2024-12-03,2,Cold Drinks,26,2.91,75.66,False,0
2024-12-03,2,Sandwiches,44,5.47,240.68,False,0
2024-12-03,2,Snacks,74,1.85,136.9,False,0
2024-12-03,2,Bakery,88,2.06,181.28,True,15
2024-12-03,3,Coffee,208,4.11,854.88,False,0
2024-12-03,3,Cold Drinks,53,3.08,163.24,False,0
2024-12-03,3,Sandwiches,114,5.72,652.08,False,0
2024-12-03,3,Snacks,136,2.23,303.28,False,0
2024-12-03,3,Bakery,141,2.32,327.12,True,15
2024-12-03,4,Coffee,116,3.63,421.08,False,0
2024-12-03,4,Cold Drinks,31,2.87,88.97,False,0
2024-12-03,4,Sandwiches,67,5.35,358.45,False,0
2024-12-03,4,Snacks,78,1.9,148.2,False,0
2024-12-03,4,Bakery,75,2.29,171.75,True,15
2024-12-03,5,Coffee,151,3.4,513.4,False,0
2024-12-03,5,Cold Drinks,35,2.66,93.1,False,0
2024-12-03,5,Sandwiches,88,4.94,434.72,False,0
2024-12-03,5,Snacks,79,1.8,142.2,False,0
2024-12-03,5,Bakery,102,1.94,197.88,True,15
2024-12-03,6,Coffee,157,4.2,659.4,False,0
2024-12-03,6,Cold Drinks,32,3.59,114.88,False,0
2024-12-03,6,Sandwiches,77,5.98,460.46,False,0
2024-12-03,6,Snacks,93,2.18,202.74,False,0
2024-12-03,6,Bakery,90,2.59,233.1,True,15
2024-12-03,7,Coffee,200,4.36,872.0,False,0
2024-12-03,7,Cold Drinks,43,3.43,147.49,False,0
2024-12-03,7,Sandwiches,88,6.6,580.8,False,0
2024-12-03,7,Snacks,125,2.36,295.0,False,0
2024-12-03,7,Bakery,111,2.52,279.72,True,15
2024-12-03,8,Coffee,157,2.52,395.64,True,20
2024-12-03,8,Cold Drinks,28,2.58,72.24,False,0
2024-12-03,8,Sandwiches,61,4.79,292.19,False,0
2024-12-03,8,Snacks,70,1.92,134.4,False,0
2024-12-03,8,Bakery,88,1.89,166.32,True,15
2024-12-03,9,Coffee,146,3.44,502.24,False,0
2024-12-03,9,Cold Drinks,33,2.84,93.72,False,0
2024-12-03,9,Sandwiches,68,5.14,349.52,False,0
2024-12-03,9,Snacks,94,1.8,169.2,False,0
2024-12-03,9,Bakery,100,2.02,202.0,True,15
2024-12-03,10,Coffee,115,3.86,443.9,False,0
2024-12-03,10,Cold Drinks,30,3.03,90.9,False,0
2024-12-03,10,Sandwiches,48,5.71,274.08,False,0
2024-12-03,10,Snacks,72,2.09,150.48,False,0
2024-12-03,10,Bakery,84,2.14,179.76,True,15
2024-12-04,1,Coffee,149,3.57,531.93,False,0
2024-12-04,1,Cold Drinks,50,3.12,156.0,False,0
2024-12-04,1,Sandwiches,101,5.46,551.46,False,0
2024-12-04,1,Snacks,111,2.06,228.66,False,0
2024-12-04,1,Bakery,133,2.15,285.95,True,15
2024-12-04,2,Coffee,112,3.47,388.64,False,0
2024-12-04,2,Cold Drinks,34,2.91,98.94,False,0
2024-12-04,2,Sandwiches,61,5.47,333.67,False,0
2024-12-04,2,Snacks,83,1.85,153.55,False,0
2024-12-04,2,Bakery,75,2.06,154.5,True,15
2024-12-04,3,Coffee,196,4.11,805.56,False,0
2024-12-04,3,Cold Drinks,55,3.08,169.4,False,0
2024-12-04,3,Sandwiches,112,5.72,640.64,False,0
2024-12-04,3,Snacks,158,2.23,352.34,False,0
2024-12-04,3,Bakery,153,2.32,354.96,True,15
2024-12-04,4,Coffee,128,3.63,464.64,False,0
2024-12-04,4,Cold Drinks,40,2.87,114.8,False,0
2024-12-04,4,Sandwiches,79,5.35,422.65,False,0
2024-12-04,4,Snacks,77,1.9,146.3,False,0
2024-12-04,4,Bakery,92,2.29,210.68,True,15
2024-12-04,5,Coffee,252,3.4,856.8,False,0
2024-12-04,5,Cold Drinks,73,2.66,194.18,False,0
2024-12-04,5,Sandwiches,154,4.94,760.76,False,0
2024-12-04,5,Snacks,159,1.8,286.2,False,0
2024-12-04,5,Bakery,210,1.94,407.4,True,15
2024-12-04,6,Coffee,115,4.2,483.0,False,0
2024-12-04,6,Cold Drinks,38,3.59,136.42,False,0
2024-12-04,6,Sandwiches,80,5.98,478.4,False,0
2024-12-04,6,Snacks,103,2.18,224.54,False,0
2024-12-04,6,Bakery,87,2.59,225.33,True,15
2024-12-04,7,Coffee,195,4.36,850.2,False,0
2024-12-04,7,Cold Drinks,60,3.43,205.8,False,0
2024-12-04,7,Sandwiches,117,6.6,772.2,False,0
2024-12-04,7,Snacks,135,2.36,318.6,False,0
2024-12-04,7,Bakery,132,2.52,332.64,True,15
2024-12-04,8,Coffee,144,2.52,362.88,True,20
2024-12-04,8,Cold Drinks,36,2.58,92.88,False,0
2024-12-04,8,Sandwiches,80,4.79,383.2,False,0
2024-12-04,8,Snacks,78,1.92,149.76,False,0
2024-12-04,8,Bakery,92,1.89,173.88,True,15
2024-12-04,9,Coffee,147,3.44,505.68,False,0
2024-12-04,9,Cold Drinks,36,2.84,102.24,False,0
2024-12-04,9,Sandwiches,78,5.14,400.92,False,0
2024-12-04,9,Snacks,100,1.8,180.0,False,0
2024-12-04,9,Bakery,109,2.02,220.18,True,15
2024-12-04,10,Coffee,117,3.86,451.62,False,0
2024-12-04,10,Cold Drinks,34,3.03,103.02,False,0
2024-12-04,10,Sandwiches,56,5.71,319.76,False,0
2024-12-04,10,Snacks,74,2.09,154.66,False,0
2024-12-04,10,Bakery,94,2.14,201.16,True,15
2024-12-05,1,Coffee,218,3.57,778.26,False,0
2024-12-05,1,Cold Drinks,40,3.12,124.8,False,0
2024-12-05,1,Sandwiches,87,5.46,475.02,False,0
2024-12-05,1,Snacks,103,2.06,212.18,False,0
2024-12-05,1,Bakery,122,2.15,262.3,True,15
2024-12-05,2,Coffee,124,3.47,430.28,False,0
2024-12-05,2,Cold Drinks,31,2.91,90.21,False,0
2024-12-05,2,Sandwiches,49,5.47,268.03,False,0
2024-12-05,2,Snacks,69,1.85,127.65,False,0
2024-12-05,2,Bakery,72,2.06,148.32,True,15
2024-12-05,3,Coffee,211,4.11,867.21,False,0
2024-12-05,3,Cold Drinks,59,3.08,181.72,False,0
2024-12-05,3,Sandwiches,121,5.72,692.12,False,0
2024-12-05,3,Snacks,154,2.23,343.42,False,0
2024-12-05,3,Bakery,141,2.32,327.12,True,15
2024-12-05,4,Coffee,133,3.63,482.79,False,0
2024-12-05,4,Cold Drinks,39,2.87,111.93,False,0
2024-12-05,4,Sandwiches,82,5.35,438.7,False,0
2024-12-05,4,Snacks,107,1.9,203.3,False,0
2024-12-05,4,Bakery,95,2.29,217.55,True,15
2024-12-05,5,Coffee,261,3.4,887.4,False,0
2024-12-05,5,Cold Drinks,71,2.66,188.86,False,0
2024-12-05,5,Sandwiches,180,4.94,889.2,False,0
2024-12-05,5,Snacks,175,1.8,315.0,False,0
2024-12-05,5,Bakery,230,1.94,446.2,True,15
2024-12-05,6,Coffee,126,4.2,529.2,False,0
2024-12-05,6,Cold Drinks,38,3.59,136.42,False,0
2024-12-05,6,Sandwiches,88,5.98,526.24,False,0
2024-12-05,6,Snacks,107,2.18,233.26,False,0
2024-12-05,6,Bakery,108,2.59,279.72,True,15
2024-12-05,7,Coffee,209,4.36,911.24,False,0
2024-12-05,7,Cold Drinks,53,3.43,181.79,False,0
2024-12-05,7,Sandwiches,101,6.6,666.6,False,0
2024-12-05,7,Snacks,128,2.36,302.08,False,0
2024-12-05,7,Bakery,129,2.52,325.08,True,15
2024-12-05,8,Coffee,186,2.52,468.72,True,20
2024-12-05,8,Cold Drinks,37,2.58,95.46,False,0
2024-12-05,8,Sandwiches,80,4.79,383.2,False,0
2024-12-05,8,Snacks,75,1.92,144.0,False,0
2024-12-05,8,Bakery,82,1.89,154.98,True,15
2024-12-05,9,Coffee,151,3.44,519.44,False,0
2024-12-05,9,Cold Drinks,33,2.84,93.72,False,0
2024-12-05,9,Sandwiches,80,5.14,411.2,False,0
2024-12-05,9,Snacks,83,1.8,149.4,False,0
2024-12-05,9,Bakery,113,2.02,228.26,True,15
2024-12-05,10,Coffee,124,3.86,478.64,False,0
2024-12-05,10,Cold Drinks,27,3.03,81.81,False,0
2024-12-05,10,Sandwiches,66,5.71,376.86,False,0
2024-12-05,10,Snacks,81,2.09,169.29,False,0
2024-12-05,10,Bakery,94,2.14,201.16,True,15
2024-12-06,1,Coffee,224,3.57,799.68,False,0
2024-12-06,1,Cold Drinks,38,3.12,118.56,False,0
2024-12-06,1,Sandwiches,101,5.46,551.46,False,0
2024-12-06,1,Snacks,127,2.06,261.62,False,0
2024-12-06,1,Bakery,139,2.15,298.85,True,15
2024-12-06,2,Coffee,125,3.47,433.75,False,0
2024-12-06,2,Cold Drinks,32,2.91,93.12,False,0
2024-12-06,2,Sandwiches,55,5.47,300.85,False,0
2024-12-06,2,Snacks,82,1.85,151.7,False,0
2024-12-06,2,Bakery,87,2.06,179.22,True,15
2024-12-06,3,Coffee,251,4.11,1031.61,False,0
2024-12-06,3,Cold Drinks,59,3.08,181.72,False,0
2024-12-06,3,Sandwiches,163,5.72,932.36,False,0
2024-12-06,3,Snacks,175,2.23,390.25,False,0
2024-12-06,3,Bakery,216,2.32,501.12,True,15
2024-12-06,4,Coffee,163,3.63,591.69,False,0
2024-12-06,4,Cold Drinks,40,2.87,114.8,False,0
2024-12-06,4,Sandwiches,80,5.35,428.0,False,0
2024-12-06,4,Snacks,116,1.9,220.4,False,0
2024-12-06,4,Bakery,106,2.29,242.74,True,15
2024-12-06,5,Coffee,302,3.4,1026.8,False,0
2024-12-06,5,Cold Drinks,86,2.66,228.76,False,0
2024-12-06,5,Sandwiches,145,4.94,716.3,False,0
2024-12-06,5,Snacks,189,1.8,340.2,False,0
2024-12-06,5,Bakery,272,1.94,527.68,True,15
2024-12-06,6,Coffee,181,4.2,760.2,False,0
2024-12-06,6,Cold Drinks,31,3.59,111.29,False,0
2024-12-06,6,Sandwiches,99,5.98,592.02,False,0
2024-12-06,6,Snacks,105,2.18,228.9,False,0
2024-12-06,6,Bakery,109,2.59,282.31,True,15
2024-12-06,7,Coffee,275,4.36,1199.0,False,0
2024-12-06,7,Cold Drinks,62,3.43,212.66,False,0
2024-12-06,7,Sandwiches,133,6.6,877.8,False,0
2024-12-06,7,Snacks,137,2.36,323.32,False,0
2024-12-06,7,Bakery,154,2.52,388.08,True,15
2024-12-06,8,Coffee,200,2.52,504.0,True,20
2024-12-06,8,Cold Drinks,38,2.58,98.04,False,0
2024-12-06,8,Sandwiches,74,4.79,354.46,False,0
2024-12-06,8,Snacks,102,1.92,195.84,False,0
2024-12-06,8,Bakery,107,1.89,202.23,True,15
2024-12-06,9,Coffee,185,3.44,636.4,False,0
2024-12-06,9,Cold Drinks,36,2.84,102.24,False,0
2024-12-06,9,Sandwiches,81,5.14,416.34,False,0
2024-12-06,9,Snacks,110,1.8,198.0,False,0
2024-12-06,9,Bakery,109,2.02,220.18,True,15
2024-12-06,10,Coffee,148,3.86,571.28,False,0
2024-12-06,10,Cold Drinks,36,3.03,109.08,False,0
2024-12-06,10,Sandwiches,69,5.71,393.99,False,0
2024-12-06,10,Snacks,92,2.09,192.28,False,0
2024-12-06,10,Bakery,116,2.14,248.24,True,15
2024-12-07,1,Coffee,188,3.57,671.16,False,0
2024-12-07,1,Cold Drinks,49,3.12,152.88,False,0
2024-12-07,1,Sandwiches,104,5.46,567.84,False,0
2024-12-07,1,Snacks,130,2.06,267.8,False,0
2024-12-07,1,Bakery,142,2.15,305.3,True,15
2024-12-07,2,Coffee,88,3.47,305.36,False,0
2024-12-07,2,Cold Drinks,26,2.91,75.66,False,0
2024-12-07,2,Sandwiches,46,5.47,251.62,False,0
2024-12-07,2,Snacks,61,1.85,112.85,False,0
2024-12-07,2,Bakery,68,2.06,140.08,True,15
2024-12-07,3,Coffee,124,4.11,509.64,False,0
2024-12-07,3,Cold Drinks,43,3.08,132.44,False,0
2024-12-07,3,Sandwiches,77,5.72,440.44,False,0
2024-12-07,3,Snacks,87,2.23,194.01,False,0
2024-12-07,3,Bakery,114,2.32,264.48,True,15
2024-12-07,4,Coffee,126,3.63,457.38,False,0
2024-12-07,4,Cold Drinks,38,2.87,109.06,False,0
2024-12-07,4,Sandwiches,70,5.35,374.5,False,0
2024-12-07,4,Snacks,86,1.9,163.4,False,0
2024-12-07,4,Bakery,91,2.29,208.39,True,15
2024-12-07,5,Coffee,119,3.4,404.6,False,0
2024-12-07,5,Cold Drinks,38,2.66,101.08,False,0
2024-12-07,5,Sandwiches,87,4.94,429.78,False,0
2024-12-07,5,Snacks,84,1.8,151.2,False,0
2024-12-07,5,Bakery,113,1.94,219.22,True,15
2024-12-07,6,Coffee,168,4.2,705.6,False,0
2024-12-07,6,Cold Drinks,47,2.87,134.89,True,20
2024-12-07,6,Sandwiches,83,5.98,496.34,False,0
2024-12-07,6,Snacks,91,2.18,198.38,False,0
2024-12-07,6,Bakery,90,2.59,233.1,True,15
2024-12-07,7,Coffee,125,4.36,545.0,False,0
2024-12-07,7,Cold Drinks,37,3.43,126.91,False,0
2024-12-07,7,Sandwiches,64,6.6,422.4,False,0
2024-12-07,7,Snacks,78,2.36,184.08,False,0
2024-12-07,7,Bakery,87,2.52,219.24,True,15
2024-12-07,8,Coffee,145,2.52,365.4,True,20
2024-12-07,8,Cold Drinks,32,2.58,82.56,False,0
2024-12-07,8,Sandwiches,59,4.79,282.61,False,0
2024-12-07,8,Snacks,63,1.92,120.96,False,0
2024-12-07,8,Bakery,70,1.89,132.3,True,15
2024-12-07,9,Coffee,151,3.44,519.44,False,0
2024-12-07,9,Cold Drinks,43,2.84,122.12,False,0
2024-12-07,9,Sandwiches,71,5.14,364.94,False,0
2024-12-07,9,Snacks,95,1.8,171.0,False,0
2024-12-07,9,Bakery,90,2.02,181.8,True,15
2024-12-07,10,Coffee,118,3.86,455.48,False,0
2024-12-07,10,Cold Drinks,39,3.03,118.17,False,0
2024-12-07,10,Sandwiches,67,5.71,382.57,False,0
2024-12-07,10,Snacks,93,2.09,194.37,False,0
2024-12-07,10,Bakery,85,2.14,181.9,True,15
2024-12-08,1,Coffee,109,3.57,389.13,False,0
2024-12-08,1,Cold Drinks,37,3.12,115.44,False,0
2024-12-08,1,Sandwiches,67,5.46,365.82,False,0
2024-12-08,1,Snacks,74,2.06,152.44,False,0
2024-12-08,1,Bakery,103,2.15,221.45,True,15
2024-12-08,2,Coffee,59,3.47,204.73,False,0
2024-12-08,2,Cold Drinks,16,2.91,46.56,False,0
2024-12-08,2,Sandwiches,35,5.47,191.45,False,0
2024-12-08,2,Snacks,39,1.85,72.15,False,0
2024-12-08,2,Bakery,50,2.06,103.0,True,15
2024-12-08,3,Coffee,89,4.11,365.79,False,0
2024-12-08,3,Cold Drinks,31,3.08,95.48,False,0
2024-12-08,3,Sandwiches,59,5.72,337.48,False,0
2024-12-08,3,Snacks,69,2.23,153.87,False,0
2024-12-08,3,Bakery,68,2.32,157.76,True,15
2024-12-08,4,Coffee,89,3.63,323.07,False,0
2024-12-08,4,Cold Drinks,30,2.87,86.1,False,0
2024-12-08,4,Sandwiches,49,5.35,262.15,False,0
2024-12-08,4,Snacks,58,1.9,110.2,False,0
2024-12-08,4,Bakery,61,2.29,139.69,True,15
2024-12-08,5,Coffee,84,3.4,285.6,False,0
2024-12-08,5,Cold Drinks,23,2.66,61.18,False,0
2024-12-08,5,Sandwiches,52,4.94,256.88,False,0
2024-12-08,5,Snacks,66,1.8,118.8,False,0
2024-12-08,5,Bakery,75,1.94,145.5,True,15
2024-12-08,6,Coffee,103,4.2,432.6,False,0
2024-12-08,6,Cold Drinks,38,2.87,109.06,True,20
2024-12-08,6,Sandwiches,57,5.98,340.86,False,0
2024-12-08,6,Snacks,84,2.18,183.12,False,0
2024-12-08,6,Bakery,67,2.59,173.53,True,15
2024-12-08,7,Coffee,84,4.36,366.24,False,0
2024-12-08,7,Cold Drinks,29,3.43,99.47,False,0
2024-12-08,7,Sandwiches,46,6.6,303.6,False,0
2024-12-08,7,Snacks,59,2.36,139.24,False,0
2024-12-08,7,Bakery,68,2.52,171.36,True,15
2024-12-08,8,Coffee,104,2.52,262.08,True,20
2024-12-08,8,Cold Drinks,21,2.58,54.18,False,0
2024-12-08,8,Sandwiches,37,4.79,177.23,False,0
2024-12-08,8,Snacks,44,1.92,84.48,False,0
2024-12-08,8,Bakery,56,1.89,105.84,True,15
2024-12-08,9,Coffee,93,3.44,319.92,False,0
2024-12-08,9,Cold Drinks,26,2.84,73.84,False,0
2024-12-08,9,Sandwiches,49,5.14,251.86,False,0
2024-12-08,9,Snacks,74,1.8,133.2,False,0
2024-12-08,9,Bakery,70,2.02,141.4,True,15
2024-12-08,10,Coffee,78,3.86,301.08,False,0
2024-12-08,10,Cold Drinks,25,3.03,75.75,False,0
2024-12-08,10,Sandwiches,40,5.71,228.4,False,0
2024-12-08,10,Snacks,55,2.09,114.95,False,0
2024-12-08,10,Bakery,70,2.14,149.8,True,15
2024-12-09,1,Coffee,155,3.57,553.35,False,0
2024-12-09,1,Cold Drinks,41,3.12,127.92,False,0
2024-12-09,1,Sandwiches,84,5.46,458.64,False,0
2024-12-09,1,Snacks,109,2.06,224.54,False,0
2024-12-09,1,Bakery,114,2.15,245.1,True,15
2024-12-09,2,Coffee,117,3.47,405.99,False,0
2024-12-09,2,Cold Drinks,26,2.91,75.66,False,0
2024-12-09,2,Sandwiches,48,5.47,262.56,False,0
2024-12-09,2,Snacks,74,1.85,136.9,False,0
2024-12-09,2,Bakery,68,2.06,140.08,True,15
2024-12-09,3,Coffee,179,4.11,735.69,False,0
2024-12-09,3,Cold Drinks,50,3.08,154.0,False,0
2024-12-09,3,Sandwiches,112,5.72,640.64,False,0
2024-12-09,3,Snacks,123,2.23,274.29,False,0
2024-12-09,3,Bakery,133,2.32,308.56,True,15
2024-12-09,4,Coffee,110,3.63,399.3,False,0
2024-12-09,4,Cold Drinks,31,2.87,88.97,False,0
2024-12-09,4,Sandwiches,68,5.35,363.8,False,0
2024-12-09,4,Snacks,84,1.9,159.6,False,0
2024-12-09,4,Bakery,79,2.29,180.91,True,15
2024-12-09,5,Coffee,149,3.4,506.6,False,0
2024-12-09,5,Cold Drinks,40,2.66,106.4,False,0
2024-12-09,5,Sandwiches,80,4.94,395.2,False,0
2024-12-09,5,Snacks,93,1.8,167.4,False,0
2024-12-09,5,Bakery,101,1.94,195.94,True,15
2024-12-09,6,Coffee,129,4.2,541.8,False,0
2024-12-09,6,Cold Drinks,44,2.87,126.28,True,20
2024-12-09,6,Sandwiches,78,5.98,466.44,False,0
2024-12-09,6,Snacks,93,2.18,202.74,False,0
2024-12-09,6,Bakery,86,2.59,222.74,True,15
2024-12-09,7,Coffee,151,4.36,658.36,False,0
2024-12-09,7,Cold Drinks,50,3.43,171.5,False,0
2024-12-09,7,Sandwiches,92,6.6,607.2,False,0
2024-12-09,7,Snacks,122,2.36,287.92,False,0
2024-12-09,7,Bakery,128,2.52,322.56,True,15
2024-12-09,8,Coffee,169,2.52,425.88,True,20
2024-12-09,8,Cold Drinks,30,2.58,77.4,False,0
2024-12-09,8,Sandwiches,60,4.79,287.4,False,0
2024-12-09,8,Snacks,74,1.92,142.08,False,0
2024-12-09,8,Bakery,87,1.89,164.43,True,15
2024-12-09,9,Coffee,126,3.44,433.44,False,0
2024-12-09,9,Cold Drinks,29,2.84,82.36,False,0
2024-12-09,9,Sandwiches,57,5.14,292.98,False,0
2024-12-09,9,Snacks,82,1.8,147.6,False,0
2024-12-09,9,Bakery,89,2.02,179.78,True,15
2024-12-09,10,Coffee,88,3.86,339.68,False,0
2024-12-09,10,Cold Drinks,28,3.03,84.84,False,0
2024-12-09,10,Sandwiches,58,5.71,331.18,False,0
2024-12-09,10,Snacks,68,2.09,142.12,False,0
2024-12-09,10,Bakery,80,2.14,171.2,True,15
2024-12-10,1,Coffee,184,3.57,656.88,False,0
2024-12-10,1,Cold Drinks,38,3.12,118.56,False,0
2024-12-10,1,Sandwiches,97,5.46,529.62,False,0
2024-12-10,1,Snacks,105,2.06,216.3,False,0
2024-12-10,1,Bakery,122,2.15,262.3,True,15
2024-12-10,2,Coffee,102,3.47,353.94,False,0
2024-12-10,2,Cold Drinks,30,2.91,87.3,False,0
2024-12-10,2,Sandwiches,50,5.47,273.5,False,0
2024-12-10,2,Snacks,81,1.85,149.85,False,0
2024-12-10,2,Bakery,93,2.06,191.58,True,15
2024-12-10,3,Coffee,186,4.11,764.46,False,0
2024-12-10,3,Cold Drinks,57,3.08,175.56,False,0
2024-12-10,3,Sandwiches,125,5.72,715.0,False,0
2024-12-10,3,Snacks,130,2.23,289.9,False,0
2024-12-10,3,Bakery,154,2.32,357.28,True,15
2024-12-10,4,Coffee,131,3.63,475.53,False,0
2024-12-10,4,Cold Drinks,33,2.87,94.71,False,0
2024-12-10,4,Sandwiches,70,5.35,374.5,False,0
2024-12-10,4,Snacks,96,1.9,182.4,False,0
2024-12-10,4,Bakery,88,2.29,201.52,True,15
2024-12-10,5,Coffee,147,3.4,499.8,False,0
2024-12-10,5,Cold Drinks,48,2.66,127.68,False,0
2024-12-10,5,Sandwiches,98,4.94,484.12,False,0
2024-12-10,5,Snacks,112,1.8,201.6,False,0
2024-12-10,5,Bakery,110,1.94,213.4,True,15
2024-12-10,6,Coffee,134,4.2,562.8,False,0
2024-12-10,6,Cold Drinks,39,2.87,111.93,True,20
2024-12-10,6,Sandwiches,76,5.98,454.48,False,0
2024-12-10,6,Snacks,108,2.18,235.44,False,0
2024-12-10,6,Bakery,94,2.59,243.46,True,15
2024-12-10,7,Coffee,346,4.36,1508.56,False,0
2024-12-10,7,Cold Drinks,110,3.43,377.3,False,0
2024-12-10,7,Sandwiches,217,6.6,1432.2,False,0
2024-12-10,7,Snacks,240,2.36,566.4,False,0
2024-12-10,7,Bakery,285,2.52,718.2,True,15
2024-12-10,8,Coffee,153,2.52,385.56,True,20
2024-12-10,8,Cold Drinks,32,2.58,82.56,False,0
2024-12-10,8,Sandwiches,57,4.79,273.03,False,0
2024-12-10,8,Snacks,79,1.92,151.68,False,0
2024-12-10,8,Bakery,89,1.89,168.21,True,15
2024-12-10,9,Coffee,130,3.44,447.2,False,0
2024-12-10,9,Cold Drinks,35,2.84,99.4,False,0
2024-12-10,9,Sandwiches,72,5.14,370.08,False,0
2024-12-10,9,Snacks,88,1.8,158.4,False,0
2024-12-10,9,Bakery,102,2.02,206.04,True,15
2024-12-10,10,Coffee,111,3.86,428.46,False,0
2024-12-10,10,Cold Drinks,31,3.03,93.93,False,0
2024-12-10,10,Sandwiches,55,5.71,314.05,False,0
2024-12-10,10,Snacks,75,2.09,156.75,False,0
2024-12-10,10,Bakery,85,2.14,181.9,True,15
2024-12-11,1,Coffee,160,3.57,571.2,False,0
2024-12-11,1,Cold Drinks,50,3.12,156.0,False,0
2024-12-11,1,Sandwiches,79,5.46,431.34,False,0
2024-12-11,1,Snacks,109,2.06,224.54,False,0
2024-12-11,1,Bakery,130,2.15,279.5,True,15
2024-12-11,2,Coffee,124,3.47,430.28,False,0
